공고날짜,발주청,시도,공고번호,입찰날짜,연면적,대지면적,예가율,세대수,기초금액,1순위예가율,낙찰하한율
2018.7.18,전라북도 전주시,전라북도 ,20180721043,2018.7.27,124969,45921,1.01207,830,2903558737,1.013500025,0.8045
2018.7.18,대구광역시,대구광역시,20180721503,2018.7.27,84101,19680,1.002445,555,1603063073,1.002707495,0.8045
2018.7.18,강원도 동해시,강원도 ,20180721131,2018.7.27,70410,22396,0.98345,526,1546323321,0.984784042,0.8045
2018.7.17,강원도 영월군,강원도 ,20180719903,2018.7.26,33341,12916,0.980983,279,816557145,0.982636739,0.8495
2018.7.16,경기도 의정부시,경기도 ,20180715284,2018.7.25,361037,96339,1.017575,2573,8577888069,1.018009979,0.7295
2018.7.11,부산광역시 동래구,부산광역시 ,20180709953,2018.7.25,120473,8264,0.987395,603,3315681119,0.987889086,0.8045
2018.7.16,경기도 의정부시,경기도 ,20180715096,2018.7.25,58751,22840,1.003685,420,1455426661,1.004002881,0.8295
2018.7.11,경기도 화성시,경기도 ,20180713374,2018.7.20,119797,43758,0.98762,847,2625579166,0.988703456,0.8045
2018.7.11,경기도 화성시,경기도 ,20180711500,2018.7.19,142546,53898,1.017095,1005,3111297416,1.018647265,0.7295
2018.7.9,서울특별시 동작구,서울특별시 ,20180705011,2018.7.19,55469,16275,0.997195,366,1901280973,0.997556564,0.8295
2018.7.10,경기도 화성시,경기도 ,20180710015,2018.7.18,152455,59930,0.98942,1131,3427870479,0.989937533,0.7295
2018.7.9,경기도 안양시,경기도 ,20180706672,2018.7.17,29635,7558,1.00283,230,830316000,1.003227542,0.8495
2018.7.4,서울특별시 강남구,서울특별시 ,20180703978,2018.7.17,104023,21571,0.990988,499,3072038000,0.990994816,0.8295
2018.6.29,서울특별시 동작구,서울특별시 ,20180638248,2018.7.17,51741,22721,0.999595,522,2265395661,0.999599006,0.8045
2018.7.6,전라북도 전주시,전라북도 ,20180706020,2018.7.16,39417,22450,0.99794,178,862411609,0.998372054,0.8495
2018.7.4,대전광역시 유성구,대전광역시 ,20180702466,2018.7.13,42440,14855,0.996643,232,1103932000,0.997575242,0.8495
2018.6.29,충청북도 청주시,충청북도 ,20180637689,2018.7.10,169578,51354,1.00092,983,2486678315,1.0009334,0.8045
2018.6.29,대구광역시,대구광역시,20180637536,2018.7.10,81144,7212,0.99616,343,2258147571,0.996382847,0.8295
2018.6.22,경상북도 경산시,경상북도 ,20180629447,2018.7.3,84260,21833,1.001325,549,1303221732,1.001581504,0.8045
2018.6.20,대구광역시 달성군,대구광역시 ,20180626732,2018.7.3,71871,16844,1.02013,464,1607480403,1.020135672,0.8295
2018.6.18,경기도 부천시,경기도 ,20180609717,2018.7.2,216070,17143,0.991055,999,5733607803,0.991513735,0.8045
2018.6.25,경상북도 포항시,경상북도 ,20180628218,2018.7.2,34177,60830,0.99965,272,1104054130,0.999840012,0.8495
2018.6.22,울산광역시,울산광역시,20180626669,2018.6.29,121052,37161,0.993763,851,2396280757,0.993869994,0.8045
2018.6.19,광주광역시 광산구,광주광역시 ,20180624943,2018.6.28,118356,46800,1.005933,764,2630032879,1.005985059,0.8045
2018.6.11,제주특별자치도 서귀포시,제주특별자치도 ,20180608810,2018.6.22,36332,18116,1.008693,280,1243333550,1.008859164,0.8495
2018.6.11,경기도 안산시,경기도 ,20180611997,2018.6.22,203972,53595,1.010188,1322,3806098030,1.012558574,0.7295
2018.6.4,인천광역시 미추홀구,인천광역시 ,20180602912,2018.6.21,278935,20386,1.002053,864,6679093552,1.002537763,0.8045
2018.6.14,부산광역시 연제구,부산광역시 ,20180608309,2018.6.21,248942,93808,1.000088,1651,5908845076,1.000122838,0.7295
2018.6.12,전라남도 광양시,전라남도 ,20180612014,2018.6.21,129316,44503,0.995585,924,1906984413,0.996143866,0.8045
2018.6.12,경기도 화성시,경기도 ,20180607384,2018.6.21,136841,15046,1.016413,312,3109211408,1.01838211,0.8295
2018.6.5,경상북도 영천시,경상북도 ,20180604534,2018.6.18,98078,30301,1.006005,623,1991780296,1.006199975,0.8045
2018.6.5,경상북도 영천시,경상북도 ,20180604352,2018.6.18,92495,28649,1.000798,587,1883192979,1.001533474,0.8045
2018.6.5,강원도 삼척시,강원도 ,20180604772,2018.6.15,117857,50296,1.009928,885,2685694459,1.010433387,0.8045
2018.5.31,서울특별시 은평구,서울특별시 ,20180538557,2018.6.15,128622,35246,0.98872,879,2994917567,0.988789298,0.8045
2018.6.4,경상남도 거제시,경상남도 ,20180603399,2018.6.15,121641,39035,1.000065,817,3021988680,1.000383749,0.8045
2018.5.30,경기도 여주시,경기도 ,20180536210,2018.6.14,47535,30014,0.999553,526,1247700590,1.000714183,0.8045
2018.6.1,인천광역시 서구,인천광역시 ,20180536586,2018.6.11,55404,16307,1.012278,420,1290803873,1.012328306,0.8295
2018.5.29,부산광역시 기장군,부산광역시 ,20180536579,2018.6.8,96727,31893,0.987673,786,1516500000,0.987994295,0.8045
2018.5.25,인천광역시 부평구,인천광역시 ,20180533206,2018.6.7,36816,11019,1.005213,341,969056880,1.005457999,0.8295
2018.5.28,대구광역시,대구광역시,20180534529,2018.6.7,98581,26471,1.014435,588,1474120131,1.014486824,0.8045
2018.5.18,서울특별시 동대문구,서울특별시 ,20180525267,2018.6.4,234577,15961,0.989248,1152,5950574000,0.98933279,0.7295
2018.5.24,전라북도 전주시,전라북도 ,20180515892,2018.6.4,65218,19444,1.004628,478,1411477190,1.004798059,0.8295
2018.5.23,경기도 평택시,경기도 ,20180528054,2018.6.1,103486,49032,0.996145,660,2160781755,0.996274953,0.8045
2018.5.15,인천광역시 부평구,인천광역시 ,20180517947,2018.5.25,77189,20152,1.00407,571,1676037843,1.004144661,0.8045
2018.5.16,부산광역시 서구,부산광역시 ,20180508029,2018.5.25,71569,21536,1.00347,503,1633211605,1.003852032,0.8045
2018.5.15,충청남도 당진시,충청남도 ,20180517573,2018.5.25,116430,34399,1.006973,839,2141357680,1.007301094,0.8045
2018.5.14,부산광역시 북구,부산광역시 ,20180516918,2018.5.24,116275,34295,0.995158,790,2341494000,0.995353947,0.8045
2018.5.10,경상북도 경산시,경상북도 ,20180509222,2018.5.23,103234,25684,0.989655,657,2182879287,0.990330205,0.8045
2018.5.9,대구광역시 남구,대구광역시 ,20180510616,2018.5.21,67462,17155,0.986263,431,1475017717,0.987401832,0.8295
2018.5.8,경상남도 김해시,경상남도 ,20180508778,2018.5.18,81289,23737,1.003003,591,1676431331,1.003600529,0.8045
2018.5.4,경상남도 김해시,경상남도 ,20180506872,2018.5.16,101988,30304,0.99522,756,2083728378,0.995410006,0.8045
2018.5.4,전라남도 목포시,전라남도 ,20180506748,2018.5.15,108291,34130,1.001988,756,1592240661,1.002200224,0.8045
2018.5.9,경기도 오산시,경기도 ,20180506877,2018.5.15,85513,31733,0.988515,596,1738091190,0.989705059,0.8045
2018.5.1,대구광역시 중구,대구광역시 ,20180500076,2018.5.11,145521,37280,1.005628,987,3962572358,1.006575053,0.8045
2018.4.27,강원도 춘천시,강원도 ,20180443856,2018.5.10,76366,19771,1.013005,567,1782538501,1.013072592,0.8045
2018.4.26,부산광역시 사하구,부산광역시 ,20180439412,2018.5.8,134107,46376,1.005455,969,2787889614,1.005839786,0.8045
2018.4.25,부산광역시 남구,부산광역시 ,20180427413,2018.5.8,91932,23538,0.98839,560,2244999535,0.988426936,0.8045
2018.4.25,대구광역시 달성군,대구광역시 ,20180439966,2018.5.8,130611,48123,1.002028,934,1649985251,1.00217028,0.8045
2018.4.25,경기도 광명시,경기도 ,20180425058,2018.5.4,113098,35288,0.999878,798,2612487870,0.999982635,0.8045
2018.4.25,서울특별시 서초구,서울특별시 ,20180437078,2018.5.4,286625,53922,0.999115,1446,7209754497,0.999350015,0.7295
2018.4.23,대구광역시,대구광역시,20180434790,2018.5.4,115786,30476,1.00299,719,2136205091,1.003124102,0.8045
2018.4.20,대구광역시,대구광역시,20180432566,2018.5.3,112080,10546,0.998308,585,2420835293,0.998392356,0.8045
2018.4.24,부산광역시 북구,부산광역시 ,20180432166,2018.5.2,138543,33848,1.002068,886,2717278854,1.002299652,0.8045
2018.4.20,서울특별시 노원구,서울특별시 ,20180427362,2018.4.30,153920,41763,0.99037,1062,3749054000,0.990787023,0.7295
2018.4.18,대구광역시,대구광역시,20180429975,2018.4.27,75255,20517,0.998925,468,1223409263,0.999031368,0.8295
2018.4.13,인천광역시 미추홀구,인천광역시 ,20180420814,2018.4.25,95454,25946,0.99146,616,2235868731,0.991545047,0.8045
2018.4.13,강원도 고성군,강원도 ,20180419332,2018.4.24,68869,21210,1.006363,479,1591468082,1.007011031,0.8295
2018.4.19,울산광역시 중구,울산광역시 ,20180418702,2018.4.24,82763,8017,1.002175,405,2025918103,1.002796745,0.8295
2018.4.11,인천광역시 미추홀구,인천광역시 ,20180417414,2018.4.23,167940,27547,0.997828,992,3697788063,0.997989658,0.8045
2018.4.12,부산광역시 사상구,부산광역시 ,20180419155,2018.4.23,143233,13034,1.00865,874,3752629000,1.008668117,0.8045
2018.4.13,충청남도 서산시,충청남도 ,20180414998,2018.4.20,204728,65519,0.99302,1273,3678553418,0.993698273,0.7295
2018.4.16,경기도 동두천시,경기도 ,20180408112,2018.4.20,57175,15746,0.98899,410,1060990161,0.990235853,0.8295
2018.4.10,충청북도 음성군,충청북도 ,20180414633,2018.4.19,224768,110096,0.98528,1664,3145012378,0.987180535,0.7295
2018.4.10,부산광역시 동래구,부산광역시 ,20180415506,2018.4.19,201477,14983,0.989663,999,4898221000,0.989814593,0.8045
2018.4.9,전라남도 여수시,전라남도 ,20180413193,2018.4.19,62156,44633,0.993935,308,2027371686,0.994090042,0.8295
2018.4.9,전라남도 여수시,전라남도 ,20180413173,2018.4.19,28059,20360,0.998325,144,988453418,0.998395621,0.8495
2018.4.5,경기도 안양시,경기도 ,20180406512,2018.4.16,190412,65106,0.998775,1394,4498465665,0.999542701,0.7295
2018.4.10,강원도 동해시,강원도 ,20180408738,2018.4.16,30041,9998,0.994298,241,833548808,0.994439047,0.8495
2018.4.11,경기도 군포시,경기도 ,20180343121,2018.4.13,259681,27220,0.994513,843,6458212299,0.994916159,0.8045
2018.4.6,경상남도 김해시,경상남도 ,20180349479,2018.4.11,33764,10708,0.990748,250,884090982,0.99124237,0.8495
2018.4.5,서울특별시 동작구,서울특별시 ,20180341400,2018.4.10,140188,21201,0.998508,935,3041131538,0.99861386,0.8045
2018.3.28,전라남도 여수시,전라남도 ,20180346009,2018.4.9,148148,51969,1.010325,989,3069824464,1.012643459,0.8045
2018.3.28,충청북도 청주시,충청북도 ,20180346007,2018.4.6,146420,51969,1.010045,910,2109766554,1.010172467,0.8045
2018.3.28,경기도 김포시,경기도 ,20180345789,2018.4.6,375396,128964,0.995253,2255,9472321817,0.996649842,0.7295
2018.4.3,충청남도 서천군,충청남도 ,20180339589,2018.4.5,51452,17256,0.999775,347,1186341970,0.999866076,0.8295
2018.3.29,경기도 평택시,경기도 ,20180343654,2018.4.5,206383,77044,0.990235,1519,4724463457,0.991727512,0.7295
2018.3.26,경기도 의정부시,경기도 ,20180341199,2018.4.5,144268,54387,0.995965,932,2504308031,0.996199553,0.8045
2018.3.26,경기도 하남시,경기도 ,20180337983,2018.4.3,237881,36987,1.001528,925,6051440000,1.001597141,0.8045
2018.3.21,부산광역시,부산광역시,20180334530,2018.4.2,192455,61734,1.003145,917,3215157562,1.003350056,0.8045
2018.3.22,대구광역시 달서구,대구광역시 ,20180335148,2018.4.2,114288,29148,1.00002,789,2447876596,1.000042287,0.8045
2018.3.16,서울특별시 강남구,서울특별시 ,20180324171,2018.3.30,130320,27722,0.995335,679,4188202000,0.995446426,0.8045
2018.3.21,부산광역시 동구,부산광역시 ,20180332334,2018.3.30,69001,22089,0.995118,449,1701323124,0.995422007,0.8295
2018.3.20,대구광역시 달성군,대구광역시 ,20180331592,2018.3.30,116523,39522,0.99548,775,1825530556,0.995615438,0.8045
2018.3.20,서울특별시 강동구,서울특별시 ,20180328891,2018.3.29,295367,86872,0.987315,1824,7123652066,0.987998122,0.7295
2018.3.15,부산광역시 해운대구,부산광역시 ,20180316632,2018.3.28,108897,8220,0.994328,548,3184663785,0.994433387,0.8045
2018.3.14,경상북도 경산시,경상북도 ,20180316077,2018.3.27,192784,54036,0.999738,1184,3936032606,0.9998,0.7295
2018.3.14,경상남도 양산시,경상남도 ,20180318919,2018.3.26,155054,58384,1.000645,1122,3050521507,1.000714298,0.7295
2018.3.13,서울특별시 서초구,서울특별시 ,20180314859,2018.3.23,159785,30984,1.010588,848,3584865692,1.010982063,0.8045
2018.3.13,대구광역시,대구광역시,20180317429,2018.3.22,99797,34822,0.98689,580,1521797187,0.986942722,0.8045
2018.3.9,경기도 수원시,경기도 ,20180304142,2018.3.20,444429,61701,1.001973,2355,9554990345,1.002024798,0.7295
2018.3.8,대구광역시,대구광역시,20180310518,2018.3.19,115216,46929,1.009403,711,1985641627,1.009439627,0.8045
2018.3.7,충청북도 청주시,충청북도 ,20180308525,2018.3.16,148191,55394,1.00419,1016,2741677406,1.004358054,0.7295
2018.3.7,충청북도 청주시,충청북도 ,20180308596,2018.3.16,120492,46929,0.983253,777,2007605689,0.984239689,0.8045
2018.3.6,서울특별시 양천구,서울특별시 ,20180306241,2018.3.16,243473,87329,0.99642,1497,6177061135,0.996499219,0.7295
2018.3.7,서울특별시 중랑구,서울특별시 ,20180305487,2018.3.16,38674,10357,0.985848,245,1091552000,0.986169534,0.8495
2018.3.5,경상북도 경산시,경상북도 ,20180301365,2018.3.15,132301,34207,1.004393,904,2712009392,1.004544587,0.8045
2018.3.5,대구광역시,대구광역시,20180303247,2018.3.15,127374,50992,1.00324,792,2135639058,1.003707756,0.8045
2018.3.2,경상남도 양산시,경상남도 ,20180300431,2018.3.14,38719,15197,0.990373,266,953520082,0.99077103,0.8495
2018.2.28,부산광역시 기장군,부산광역시 ,20180235177,2018.3.8,80786,28585,1.005063,518,1354585014,1.005199615,0.8045
2018.2.22,경상북도 경주시,경상북도 ,20180227377,2018.3.6,192380,57693,1.005225,1198,3286807006,1.005315161,0.7295
2018.2.21,대구광역시 남구,대구광역시 ,20180227453,2018.3.6,95877,28776,1.007825,622,1533634880,1.007898906,0.8045
2018.2.22,전라남도 순천시,전라남도 ,20180229756,2018.3.6,93612,32605,0.992963,605,1659636600,0.9929997,0.8045
2018.2.21,대구광역시,대구광역시,20180226942,2018.3.6,75717,31370,0.99779,503,1304048955,0.998555165,0.8045
2018.2.21,경기도 용인시,경기도 ,20180227063,2018.3.5,199958,51913,0.99012,1187,4481132362,0.991774489,0.7295
2018.2.20,대구광역시,대구광역시,20180224474,2018.3.2,68612,22331,0.990503,414,1773766916,0.990799771,0.8295
2018.2.13,경기도 구리시,경기도 ,20180202951,2018.2.28,87909,24533,0.998095,632,2042899259,0.998192008,0.8045
2018.2.7,경기도 양주시,경기도 ,20180207913,2018.2.20,301960,123434,0.993203,2038,6188159731,0.995218149,0.7295
2018.2.12,강원도 강릉시,강원도 ,20180215885,2018.2.20,139352,50336,0.994325,788,2571971402,0.994550425,0.8045
2018.2.2,경기도 성남시,경기도 ,20180202664,2018.2.14,80413,21726,0.990075,711,1814387240,0.990527657,0.8045
2018.1.31,인천광역시 남동구,인천광역시 ,20180132121,2018.2.12,89795,26696,0.999638,795,1569402399,0.999822399,0.8045
2018.1.29,경기도 김포시,경기도 ,20180129701,2018.2.7,167403,62164,0.999718,1021,2216999036,0.999827622,0.7295
2018.1.26,대구광역시 북구,대구광역시 ,20180127009,2018.2.7,89879,25652,0.994415,594,1795572157,0.994719553,0.8045
2018.1.29,경기도 남양주시,경기도 ,20180128441,2018.2.7,71569,30631,0.989193,491,1488267659,0.989729572,0.8295
2018.1.26,경기도 안양시,경기도 ,20180126140,2018.2.6,514824,184608,1.015465,3850,11917735667,1.015855189,0.7295
2018.1.26,행정중심복합도시건설청,세종특별자치시,20180125063,2018.2.6,319049,144442,0.99715,1990,6451198380,0.997375942,0.7295
2018.1.26,행정중심복합도시건설청,세종특별자치시,20180125071,2018.2.6,212362,144442,0.997968,1110,4337612130,0.998208115,0.7295
2018.1.26,경기도 화성시,경기도 ,20180127108,2018.2.6,95487,46995,0.990143,585,1457130928,0.990387955,0.8045
2018.1.18,강원도 춘천시,강원도 ,20180118110,2018.2.2,257775,21381,1.002878,1175,4888576561,1.004510555,0.7295
2018.1.23,전라남도 광양시,전라남도 ,20180120847,2018.2.2,66371,22034,1.009903,496,1241809810,1.010177613,0.8295
2018.1.24,경기도 김포시,경기도 ,20180125039,2018.2.2,302303,94869,0.991603,1942,5691960106,0.99181538,0.7295
2018.1.23,경기도 평택시,경기도 ,20180123391,2018.2.1,77031,59848,0.999325,447,2392457494,1.000124718,0.8295
2018.1.23,경기도 평택시,경기도 ,20180123383,2018.2.1,35648,22598,0.986108,186,967577910,0.986501205,0.8495
2018.1.24,경기도 김포시,경기도 ,20180123373,2018.2.1,246494,76425,1.005248,1568,4772563635,1.00579013,0.7295
2018.1.22,경상남도 김해시,경상남도 ,20180121293,2018.2.1,51749,13390,0.999373,360,1215297087,0.999559626,0.8295
2018.1.22,경상남도 창원시,경상남도 ,20180121350,2018.1.31,51452,51452,1.006535,1253,3389006420,1.006559054,0.7295
2018.1.17,부산광역시 영도구,부산광역시 ,20180116378,2018.1.26,184073,62641,0.99249,1216,4405104531,0.992799877,0.7295
2018.1.16,경기도 고양시,경기도 ,20180114300,2018.1.26,111741,42814,0.992443,732,1805323338,0.992658533,0.8045
2018.1.16,경기도 시흥시,경기도 ,20180114394,2018.1.25,98947,35052,1.0046,590,1851164628,1.005083095,0.8045
2018.1.12,전라남도 영광군,전라남도 ,20180111605,2018.1.24,41508,20196,1.00562,284,1017392260,1.00602618,0.8495
2018.1.11,서울특별시 구로구,서울특별시 ,20180110209,2018.1.19,424910,74239,0.998025,2205,8795228000,0.999545086,0.7295
2018.1.10,경기도 화성시,경기도 ,20180106699,2018.1.19,135220,20685,0.98826,498,2445978799,0.988644602,0.8295
2018.1.3,충청북도 청주시,충청북도 ,20180101687,2018.1.12,126210,43142,1.00074,792,2005841188,1.000789994,0.8045
2018.1.3,충청북도 청주시,충청북도 ,20180101759,2018.1.12,113037,38992,0.981915,715,1804982415,0.985597937,0.8045
2018.1.8,경기도 성남시,경기도 ,20171239141,2018.1.10,125247,15461,0.997115,506,2992246970,0.997500199,0.8045
2017.12.27,서울특별시 마포구,서울특별시 ,20171232938,2018.1.8,261145,63184,0.989723,1694,6754635442,0.989790665,0.7295
2017.12.26,대구광역시 달성군,대구광역시 ,20171235677,2018.1.5,79598,26872,1.00637,527,1271594137,1.006735612,0.8045
2017.12.20,서울특별시 강남구,서울특별시 ,20171230853,2018.1.3,364194,64598,1.005523,1996,7593943000,1.005899794,0.7295
2017.12.21,경기도 양주시,경기도 ,20171232949,2018.1.2,238802,85715,1.00132,1483,4595273894,1.001466977,0.7295
2017.12.20,행정중심복합도시건설청,세종특별자치시,20171227567,2017.12.28,113418,27299,1.01106,528,3155977992,1.01111023,0.8045
2017.12.18,강원도 속초시,강원도 ,20171224846,2017.12.27,37633,33827,0.994408,199,1263858538,0.994585909,0.8495
2017.12.15,서울특별시 서대문구,서울특별시 ,20171200084,2017.12.26,188892,58367,0.98578,1116,4542589070,0.986099808,0.7295
2017.12.11,인천광역시 계양구,인천광역시 ,20171214650,2017.12.22,42726,14043,0.990638,369,1018921756,0.990769476,0.8295
2017.12.12,대구광역시 달성군,대구광역시 ,20171218072,2017.12.22,83720,30491,1.007898,596,1660248529,1.008773164,0.8045
2017.12.8,인천광역시 부평구,인천광역시 ,20171212534,2017.12.19,123156,39462,1.004018,922,2574568186,1.004264997,0.8045
2017.12.8,울산광역시 울주군,울산광역시 ,20171211269,2017.12.19,75592,9487,0.999535,475,1830763059,1.000475455,0.8295
2017.12.7,경기도 하남시,경기도 ,20171209233,2017.12.18,158021,42118,0.98927,699,2268648822,0.989426507,0.8045
2017.12.7,강원도 원주시,강원도 ,20171207011,2017.12.15,106331,39853,0.995715,776,2036386116,0.996099938,0.8045
2017.12.4,서울특별시 강남구,서울특별시 ,20171202870,2017.12.15,30816,4611,1.015315,99,1035574000,1.016117493,0.8495
2017.12.4,경상북도 구미시,경상북도 ,20171202346,2017.12.14,81453,22459,1.009068,525,1531141884,1.009701509,0.8045
2017.12.6,전라북도 전주시,전라북도 ,20171206148,2017.12.14,55568,7282,1.00841,323,1420969000,1.008499421,0.8295
2017.12.4,충청북도 청주시,충청북도 ,20171202893,2017.12.13,168202,52259,1.01152,1112,3796862068,1.015275093,0.7295
2017.11.28,경기도 과천시,경기도 ,20171135943,2017.12.11,343044,100678,1.016755,2128,7660278558,1.018253873,0.7295
2017.11.30,경기도 포천시,경기도 ,20171139917,2017.12.11,103289,35141,0.980803,829,2210565000,0.983026004,0.8045
2017.11.27,인천광역시 계양구,인천광역시 ,20171134247,2017.12.8,39574,9247,0.994648,282,953033710,0.994756516,0.8495
2017.11.29,대전광역시 서구,대전광역시 ,20171139021,2017.12.8,120655,32124,1.005228,776,2407588611,1.005315165,0.8045
2017.11.29,경기도 시흥시,경기도 ,20171138249,2017.12.8,111584,42683,0.99937,698,1709800690,0.999376495,0.8045
2017.11.29,서울특별시 영등포구,서울특별시 ,20171138425,2017.12.7,95814,32287,0.996553,641,2161497560,0.99671821,0.8045
2017.11.24,경기도 화성시,경기도 ,20171132789,2017.12.6,81759,11812,1.012965,443,2099963024,1.013077914,0.8295
2017.11.23,경기도 안산시,경기도 ,20171130439,2017.12.5,97445,25955,0.999028,719,1845548600,0.999094895,0.8045
2017.11.23,강원도 속초시,강원도 ,20171130921,2017.12.4,61943,5688,0.99416,320,1533607870,0.994221706,0.8295
2017.11.22,경기도 하남시,경기도 ,20171127736,2017.12.1,54131,16272,0.986483,404,1163648860,0.9865,0.8295
2017.11.28,경기도 시흥시,경기도 ,20171128571,2017.12.1,138156,52724,0.99391,887,2635153860,0.994046513,0.8045
2017.11.22,서울특별시 영등포구,서울특별시 ,20171128509,2017.11.30,137452,36096,0.997478,859,2238113000,0.997575252,0.8045
2017.11.20,서울특별시 금천구,서울특별시 ,20171124999,2017.11.30,171352,30975,0.999288,927,3952099152,0.999480485,0.8045
2017.11.23,충청남도 천안시,충청남도 ,20171125341,2017.11.30,108845,31618,0.994605,804,2339522000,0.994791001,0.8045
2017.11.27,경기도 광명시,경기도 ,20171117979,2017.11.29,258500,73314,0.991758,2104,5692273109,0.992016107,0.7295
2017.11.20,경기도 과천시,경기도 ,20171107534,2017.11.28,223619,77728,1.005308,1263,5597032000,1.005399945,0.7295
2017.11.15,대전광역시 대덕구,대전광역시 ,20171117862,2017.11.27,212300,68750,1.000113,1503,4280738814,1.000694256,0.7295
2017.11.14,행정중심복합도시건설청,세종특별자치시,20171116364,2017.11.23,166964,40109,0.997493,771,2438489978,0.997777166,0.8045
2017.11.13,행정중심복합도시건설청,세종특별자치시,20171113298,2017.11.21,147063,32042,0.98771,661,3084839612,0.989588216,0.8045
2017.11.9,충청남도 서산시,충청남도 ,20171110803,2017.11.20,91347,27669,1.017525,653,1691844436,1.018302374,0.8045
2017.11.7,경기도 하남시,경기도 ,20171107999,2017.11.17,143498,44934,1.00088,790,2588540841,1.000915203,0.8045
2017.11.7,대전광역시,대전광역시,20171106677,2017.11.17,255012,73779,1.0072,1757,3350581141,1.007671501,0.7295
2017.11.8,행정중심복합도시건설청,세종특별자치시,20171110050,2017.11.17,152374,25107,1.006745,576,3074136441,1.00740941,0.8045
2017.11.8,경기도 시흥시,경기도 ,20171109299,2017.11.17,119571,43549,1.011445,712,1797559203,1.012602971,0.8045
2017.11.7,충청북도 청주시,충청북도 ,20171108216,2017.11.16,106960,32996,1.008683,664,1844327168,1.009778384,0.8045
2017.11.13,경기도 고양시,경기도 ,20171105867,2017.11.16,120451,32593,0.987685,802,2084711423,0.988551809,0.8045
2017.11.7,충청남도 보령시,충청남도 ,20171106750,2017.11.16,59826,18301,0.988225,413,1233889280,0.988245919,0.8295
2017.11.8,경기도 김포시,경기도 ,20171106818,2017.11.15,124495,48885,1.010033,873,1975136756,1.010272815,0.8045
2017.11.6,경기도 남양주시,경기도 ,20171103717,2017.11.15,91078,36535,0.991848,585,1815027176,0.991946687,0.8045
2017.11.2,강원도 춘천시,강원도 ,20171102682,2017.11.14,148114,41470,0.99549,965,3454089223,0.99559964,0.8045
2017.11.1,대구광역시 중구,대구광역시 ,20171029655,2017.11.13,55550,11363,1.000933,348,1261682220,1.001236998,0.8295
2017.10.31,서울특별시 서초구,서울특별시 ,20171028973,2017.11.10,251234,51253,0.993203,1276,6150863870,0.993290213,0.7295
2017.10.31,경상북도 안동시,경상북도 ,20171029147,2017.11.10,125058,33482,1.012613,835,1603353497,1.014900485,0.8045
2017.10.31,인천광역시 계양구,인천광역시 ,20171026689,2017.11.9,236024,63619,1.005455,1669,5054318607,1.006911227,0.7295
2017.10.24,행정중심복합도시건설청,세종특별자치시,20171021170,2017.11.9,179034,43719,1.014478,845,3827884212,1.01501369,0.8045
2017.11.7,충청남도 당진시,충청남도 ,20171028684,2017.11.9,81415,28055,0.994928,482,1343675141,0.995000003,0.8295
2017.10.25,경기도 하남시,경기도 ,20171007622,2017.11.3,156510,49476,0.995993,881,2821471557,0.996297651,0.8045
2017.10.25,경기도 하남시,경기도 ,20171007626,2017.11.3,140460,44521,1.01536,932,2493655257,1.017620522,0.8045
2017.10.25,전라남도 무안군,전라남도 ,20171022378,2017.11.3,124184,50626,0.998425,787,1871431222,0.998719801,0.8045
2017.10.25,전라남도 무안군,전라남도 ,20171022477,2017.11.3,116859,47871,1.011603,744,1765134997,1.011928365,0.8045
2017.10.23,경상남도 사천시,경상남도 ,20171017927,2017.11.2,55930,22539,0.993098,418,1138326160,0.993505075,0.8295
2017.10.27,대전광역시 동구,대전광역시 ,20171020316,2017.11.2,288775,91828,0.991658,2267,5087947000,0.992273708,0.7295
2017.10.23,경상남도 창원시,경상남도 ,20171018019,2017.11.2,151199,55225,0.996113,999,3378512022,0.996974295,0.8045
2017.10.25,강원도 강릉시,강원도 ,20171021746,2017.11.1,72377,24612,1.014655,492,1300014999,1.014937059,0.8295
2017.10.23,전라북도 전주시,전라북도 ,20171012269,2017.10.27,125124,45999,1.00462,826,2896986085,1.004678446,0.8045
2017.10.18,울산광역시,울산광역시,20171013018,2017.10.27,96515,31426,0.989668,561,1413346013,0.989823667,0.8045
2017.10.20,서울특별시 용산구,서울특별시 ,20171007969,2017.10.27,99948,7037,1.00559,1086,2602882507,1.006138711,0.7295
2017.10.18,강원도 동해시,강원도 ,20171012959,2017.10.27,86539,32012,0.99866,644,1919554741,0.998751995,0.8045
2017.10.19,전라남도 목포시,전라남도 ,20171011562,2017.10.25,66270,20007,0.99761,411,1494446000,0.998,0.8295
2017.10.11,강원도 양양군,강원도 ,20171003112,2017.10.24,105955,36199,0.985678,716,1989734526,0.985980609,0.8045
2017.9.28,서울특별시 동대문구,서울특별시 ,20170929814,2017.10.23,378300,41603,0.989528,1436,12220933000,0.990130007,0.7295
2017.10.12,광주광역시 남구,광주광역시 ,20171005591,2017.10.23,111249,14381,1.010675,426,1850184760,1.011983713,0.8295
2017.9.28,부산광역시 동래구,부산광역시 ,20170929218,2017.10.18,58447,11525,0.994238,439,1346867650,0.995232198,0.8295
2017.9.28,경기도 화성시,경기도 ,20170928709,2017.10.17,112425,17637,1.001728,424,2052702100,1.00232018,0.8295
2017.9.28,충청남도 보령시,충청남도 ,20170929317,2017.10.17,97706,33764,1.008275,599,1669484631,1.008684848,0.8045
2017.10.13,경기도 시흥시,경기도 ,20170930857,2017.10.16,162483,56670,0.994795,928,2647240393,0.994804487,0.8045
